"Volcano.Number","Volcano.Name","Eruption.Number","Eruption.Category","Area.of.Activity","VEI","VEI.Modifier","Start.Year.Modifier","Start.Year","Start.Year.Uncertainty","Start.Month","Start.Day.Modifier","Start.Day","Start.Day.Uncertainty","Evidence.Method..dating.","End.Year.Modifier","End.Year","End.Year.Uncertainty","End.Month","End.Day.Modifier","End.Day","End.Day.Uncertainty","Country"
241070,"Taupo",14538,"Confirmed Eruption","NULL","3","NULL","?",-3420,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14549,"Confirmed Eruption","5 km NE of Motutaiko Island","4","NULL","?",-1050,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14535,"Confirmed Eruption","East-central Lake Taupo","4","NULL","?",-4700,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14554,"Confirmed Eruption","East Lake Taupo (Horomatangi Reefs)","0","NULL","?",260,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14534,"Confirmed Eruption","SE Lake Taupo (Motutaiko Island) (Unit F)","3","NULL","?",-5100,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14547,"Confirmed Eruption","Horomatangi Reefs?","6","NULL","NULL",-1460,"40","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14545,"Confirmed Eruption","3 km NW of Te Kohaiakahu Point","4","NULL","?",-2600,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14542,"Confirmed Eruption","5 km NW of Te Kohaiakahu Point","4","NULL","?",-2900,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14530,"Confirmed Eruption","East-central Lake Taupo (Karapiti)","5","NULL","NULL",-9460,"200","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14553,"Confirmed Eruption","Horomatangi Reefs area","6","?","NULL",233,"13","3","NULL","15","20","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14546,"Confirmed Eruption","3 km SW of Motutaiko Island","3","NULL","?",-2500,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14552,"Confirmed Eruption","4 km NW of Te Kohaiakahu Point","4","+","?",-200,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14531,"Confirmed Eruption","4 km W of Te Kohaiakahu Point","5","NULL","NULL",-9240,"75","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14537,"Confirmed Eruption","NULL","3","NULL","?",-4000,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14536,"Confirmed Eruption","4 km WNW of Kohaiakahu Point","4","NULL","?",-4100,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14548,"Confirmed Eruption","4 km W of Te Kohaiakahu Point","3","NULL","?",-1250,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14550,"Confirmed Eruption","4 km NW of Te Kohaiakahu Point","4","+","NULL",-1010,"200","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14551,"Confirmed Eruption","Ouaha Hills","2","NULL","?",-800,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14541,"Confirmed Eruption","5 km NW of Te Kohaiakahu Point","4","NULL","?",-3070,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14544,"Confirmed Eruption","NULL","3","NULL","?",-2800,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14540,"Confirmed Eruption","2 km W of Te Kohaiakahu Point","3","NULL","?",-3120,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241070,"Taupo",14543,"Confirmed Eruption","2 km S of Te Tuhi Point","3","NULL","?",-2850,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14574,"Confirmed Eruption","Ngauruhoe and Red Crater","2","NULL","NULL",1926,"NULL","4","NULL","16","NULL","Observations: Reported","NULL","1926","NULL","6","NULL","0","NULL","New Zealand"
241080,"Tongariro",13433,"Confirmed Eruption","NE flank (Upper Te Mari Crater)","2","NULL","NULL",1869,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13562,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1892,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","1892","NULL","12","NULL","0","NULL","New Zealand"
241080,"Tongariro",14580,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1934,"NULL","6","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14562,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1841,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13556,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1881,"NULL","7","NULL","6","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13561,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1892,"NULL","2","NULL","0","NULL","Observations: Reported","NULL","1892","NULL","3","NULL","0","NULL","New Zealand"
241080,"Tongariro",14586,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1948,"NULL","9","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14572,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1924,"NULL","5","NULL","22","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14569,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1914,"NULL","9","NULL","0","NULL","Observations: Reported","NULL","1914","NULL","10","NULL","0","NULL","New Zealand"
241080,"Tongariro",14589,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1951,"NULL","5","NULL","16","15","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14599,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1968,"NULL","8","NULL","18","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14573,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1924,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","1924","NULL","11","NULL","0","NULL","New Zealand"
241080,"Tongariro",14598,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1962,"NULL","5","NULL","24","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14583,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1939,"NULL","8","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14605,"Confirmed Eruption","Ngauruhoe","1","NULL","NULL",1977,"NULL","7","NULL","4","NULL","Observations: Reported","NULL","1977","NULL","7","NULL","4","NULL","New Zealand"
241080,"Tongariro",13547,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1844,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","1845","NULL","1","NULL","0","NULL","New Zealand"
241080,"Tongariro",14579,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1931,"NULL","2","NULL","0","NULL","Observations: Reported","NULL","1931","NULL","5","NULL","0","NULL","New Zealand"
241080,"Tongariro",13558,"Confirmed Eruption","SSE flank (Red Crater)","1","NULL","NULL",1885,"1","0","NULL","0","NULL","Observations: Reported","NULL","1887","NULL","0","NULL","0","NULL","New Zealand"
241080,"Tongariro",20826,"Confirmed Eruption","Upper Te Maari Craters","2","NULL","NULL",2012,"NULL","8","NULL","6","NULL","Observations: Reported","NULL","2012","NULL","8","NULL","7","NULL","New Zealand"
241080,"Tongariro",14558,"Confirmed Eruption","Tama Lakes to Te Mari","5","NULL","?",-9350,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14581,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1934,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","1935","NULL","2","NULL","0","NULL","New Zealand"
241080,"Tongariro",20827,"Confirmed Eruption","Upper Te Maari Craters","2","NULL","NULL",2012,"NULL","11","NULL","21","NULL","Observations: Reported","NULL","2012","NULL","11","NULL","21","NULL","New Zealand"
241080,"Tongariro",13550,"Confirmed Eruption","SSE flank (Red Crater)","1","?","NULL",1859,"NULL","4","NULL","21","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14578,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1928,"NULL","7","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13559,"Confirmed Eruption","NE flank (upper Te Mari Crater)","2","NULL","NULL",1886,"NULL","6","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14585,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1948,"NULL","4","NULL","30","NULL","Observations: Reported","NULL","1948","NULL","5","NULL","0","NULL","New Zealand"
241080,"Tongariro",13568,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1905,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14592,"Confirmed Eruption","Ngauruhoe (south sub-crater)","2","NULL","NULL",1952,"NULL","11","NULL","29","NULL","Observations: Reported","NULL","1953","NULL","7","NULL","16","15","New Zealand"
241080,"Tongariro",14595,"Confirmed Eruption","Ngauruhoe (south sub-crater)","2","NULL","NULL",1956,"NULL","1","NULL","11","NULL","Observations: Reported","NULL","1956","NULL","2","NULL","11","NULL","New Zealand"
241080,"Tongariro",13569,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1906,"NULL","3","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14603,"Confirmed Eruption","Ngauruhoe","3","NULL","NULL",1975,"NULL","2","NULL","12","NULL","Observations: Reported","NULL","1975","NULL","2","NULL","23","NULL","New Zealand"
241080,"Tongariro",14571,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1924,"NULL","1","NULL","9","NULL","Observations: Reported","NULL","1924","NULL","1","NULL","30","NULL","New Zealand"
241080,"Tongariro",14565,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1910,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13565,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1897,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13553,"Confirmed Eruption","Ngauruhoe (NW sub-crater)","2","NULL","NULL",1870,"NULL","4","NULL","0","NULL","Observations: Reported","NULL","1870","NULL","8","NULL","0","NULL","New Zealand"
241080,"Tongariro",14563,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1907,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13551,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1862,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14596,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1958,"NULL","11","NULL","5","NULL","Observations: Reported","NULL","1958","NULL","11","?","18","NULL","New Zealand"
241080,"Tongariro",14561,"Confirmed Eruption","Ngauruhoe","1","?","NULL",1839,"NULL","2","NULL","0","NULL","Observations: Reported","NULL","1839","NULL","3","NULL","0","NULL","New Zealand"
241080,"Tongariro",14556,"Confirmed Eruption","Saddle Cone to Half Cone","5","NULL","?",-9650,"NULL","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14411,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1925,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","1925","NULL","12","NULL","0","NULL","New Zealand"
241080,"Tongariro",13567,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1904,"NULL","11","NULL","22","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13549,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1857,"NULL","2","NULL","0","NULL","Observations: Reported","NULL","1857","NULL","3","NULL","0","NULL","New Zealand"
241080,"Tongariro",13563,"Confirmed Eruption","NE flank (upper Te Mari Crater)","2","NULL","NULL",1892,"NULL","11","NULL","30","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13552,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1863,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1864","NULL","4","NULL","0","NULL","New Zealand"
241080,"Tongariro",14601,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1972,"NULL","3","NULL","19","NULL","Observations: Reported","NULL","1972","NULL","6","NULL","6","NULL","New Zealand"
241080,"Tongariro",14568,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1913,"NULL","5","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13555,"Confirmed Eruption","Ngauruhoe (NW sub-crater)","2","NULL","NULL",1878,"NULL","9","NULL","1","120","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14564,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1909,"NULL","3","NULL","0","NULL","Observations: Reported","NULL","1909","NULL","7","NULL","0","NULL","New Zealand"
241080,"Tongariro",14555,"Confirmed Eruption","NULL","NULL","NULL","?",-9850,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14560,"Confirmed Eruption","Upper Te Mari Craters","NULL","NULL","NULL",1500,"50","0","NULL","0","NULL","Correlation: Tephrochronology","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14575,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1926,"NULL","12","NULL","21","NULL","Observations: Reported","NULL","1926","NULL","12","?","30","NULL","New Zealand"
241080,"Tongariro",14588,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1950,"NULL","6","NULL","16","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14557,"Confirmed Eruption","Saddle cone area to Half Cone","5","NULL","?",-9450,"NULL","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13564,"Confirmed Eruption","NE flank (upper Te Mari Crater)","2","NULL","NULL",1896,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","1896","NULL","12","NULL","26","5","New Zealand"
241080,"Tongariro",14597,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1959,"NULL","6","NULL","1","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14602,"Confirmed Eruption","Ngauruhoe","3","NULL","NULL",1972,"NULL","11","NULL","22","NULL","Observations: Reported","NULL","1974","NULL","8","NULL","19","NULL","New Zealand"
241080,"Tongariro",14594,"Confirmed Eruption","Ngauruhoe (south sub-crater)","3","NULL","NULL",1954,"NULL","5","NULL","13","NULL","Observations: Reported","NULL","1955","NULL","6","NULL","25","NULL","New Zealand"
241080,"Tongariro",14600,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1969,"NULL","1","NULL","21","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14570,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1917,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","1917","NULL","11","NULL","0","NULL","New Zealand"
241080,"Tongariro",13570,"Confirmed Eruption","Ngauruhoe (south sub-crater)","2","NULL","NULL",1907,"NULL","2","NULL","0","NULL","Observations: Reported","NULL","1907","NULL","5","NULL","0","NULL","New Zealand"
241080,"Tongariro",14567,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1913,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14604,"Confirmed Eruption","Ngauruhoe","1","NULL","NULL",1976,"NULL","8","NULL","23","NULL","Observations: Reported","NULL","1976","NULL","8","NULL","28","NULL","New Zealand"
241080,"Tongariro",14593,"Confirmed Eruption","Ngauruhoe (south sub-crater)","0","NULL","NULL",1953,"NULL","12","<","28","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14582,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1937,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14559,"Confirmed Eruption","Ngauruhoe and Red Crater","5","NULL","NULL",-550,"200","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14566,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1910,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","1911","NULL","1","NULL","0","NULL","New Zealand"
241080,"Tongariro",13432,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1864,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","1865","NULL","1","NULL","0","NULL","New Zealand"
241080,"Tongariro",13548,"Confirmed Eruption","SSE flank (Red Crater)","2","NULL","NULL",1855,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13557,"Confirmed Eruption","Ngauruhoe (south sub-crater)","2","NULL","NULL",1883,"NULL","4","NULL","25","5","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",13434,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1869,"NULL","8","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","New Zealand"
241080,"Tongariro",14587,"Confirmed Eruption","Ngauruhoe (south sub-crater)","2","NULL","NULL",1949,"NULL","2","NULL","9","NULL","Observations: Reported","NULL","1949","NULL","3","NULL","3","NULL","New Zealand"
241080,"Tongariro",14584,"Confirmed Eruption","Ngauruhoe","2","NULL","NULL",1940,"NULL","9","NULL","0","NULL","Observations: Reported","NULL","1940","NULL","10","NULL","0","NULL","New Zealand"
